"","mu","sigma","nu"
"246",171.623805182908,0.044352483113539,4.87892217366526
"247",127.300863782181,0.0841436467911704,1.38903371893394
"248",113.162092001542,0.0985825428088185,0.526029144618912
"249",169.582370479678,0.0459060257972582,4.69129159211676
"250",138.872909558719,0.0728154567639046,2.17704410785194
"251",135.683040985913,0.0758867188439051,1.95189440580707
"252",181.222113333027,0.0375966814776362,5.77954907099015
"253",146.477262349996,0.0656701701813809,2.73992834581215
"254",153.596880496493,0.0592260505449639,3.30282126184759
"255",129.595793912641,0.0818577570080251,1.53912778181352
"256",134.05433279075,0.077470592814916,1.83932061946095
"257",126.136277042443,0.0853104195645398,1.31398732530633
"258",121.35892409296,0.0901415627532192,1.01380631564673
"259",117.014391420977,0.0945927239648788,0.751154363250396
"260",185.576869060353,0.034854242780614,6.19233643639009
"261",179.635963325847,0.0386465666216982,5.62944457345049
"262",143.49663156514,0.0684400482645398,2.51477320846986
"263",152.673463153296,0.0600473001770098,3.22776863434306
"264",136.756199334579,0.0748488343760317,2.02694400328726
"265",182.014416486034,0.0370824834028552,5.85460131986127
"266",131.287834334067,0.0801841863984625,1.65169939043058
"267",112.508289319608,0.0992636859755731,0.488508723365606
"268",174.450799096804,0.0422654483889626,5.14160498680363
"269",177.25028411046,0.0402766205209293,5.40428783244684
"270",134.05433279075,0.077470592814916,1.83932061946095
"271",141.976214366405,0.0698684959403824,2.40219630617602
"272",120.133740211802,0.0913915068672677,0.938762264536369
"273",129.595793912641,0.0818577570080251,1.53912778181352
"274",140.435136139938,0.071326758003149,2.28961992152006
"275",128.453967860271,0.0829928320259137,1.46408054240153
"276",178.046602216494,0.0397257697514325,5.47934007831371
"277",145.492503253995,0.0665807774891518,2.66487645571084
"278",120.133740211802,0.0913915068672677,0.938762264536369
"279",170.809661794617,0.0449674895024838,4.80386994350931
"280",120.133740211802,0.0913915068672677,0.938762264536369
"281",128.453967860271,0.0829928320259137,1.46408054240153
"282",145.492503253995,0.0665807774891518,2.66487645571084
