"","mu","sigma","nu","x","C3","C10","C25","C50","C75","C90","C97"
"49",28.7212220334485,0.224247260002539,-0.185571526818088,106.181818181818,19.1358769484612,21.7073958304574,24.7411438692343,28.7212220334485,33.4834750752623,38.5890175121517,44.5592311554294
"50",29.2043017955392,0.22248079453485,-0.203906932074888,108.393939393939,19.5460313217509,22.135346877236,25.1914598174997,29.2043017955392,34.0122512110354,39.1758600745246,45.226939898478
"51",29.6871760917079,0.220728245318987,-0.222242329695251,110.606060606061,19.9577994315928,22.5644647409326,25.6423738160533,29.6871760917079,34.5398184995958,39.7604485811275,45.8913470658626
"52",30.1699007093377,0.218989502685306,-0.240577719935801,112.818181818182,20.3711849016131,22.9947676868317,26.0939212121559,30.1699007093377,35.0662513872477,40.342867681557,46.5525350964672
"53",30.6525289280705,0.217264457825685,-0.258913102983793,115.030303030303,20.7861911624146,23.4262730730136,26.5461356713847,30.6525289280705,35.5916211566597,40.9231984829241,47.2105825909943
"54",31.1351137349994,0.215553002789684,-0.277248479018389,117.242424242424,21.2028228729647,23.8589989915661,26.9990510722329,31.1351137349994,36.1159985120837,41.5015215267746,47.8655677539777
"55",31.6177081598527,0.213855030478226,-0.295583848219936,119.454545454545,21.6210860976596,24.2929644943686,27.4527017839518,31.6177081598527,36.6394539704462,42.0779172356167,48.5175689128364
"56",32.1003652312052,0.212170434636593,-0.313919210768649,121.666666666667,22.040988231052,24.7281895321764,27.9071226175398,32.1003652312052,37.1620578114059,42.6524658516117,49.1666644504983
"57",32.5831379706002,0.210499109843187,-0.332254566842251,123.878787878788,22.4625379500899,25.1646949236115,28.3623488098451,32.5831379706002,37.6838800714889,43.2252474258861,49.8129327960971
"58",33.0660793922172,0.208840951502192,-0.350589916615506,126.090909090909,22.8857451718275,25.6025023292649,28.8184160127159,33.0660793922172,38.2049905448092,43.7963418155135,50.4564524244439
"59",33.5492425098754,0.207195855842582,-0.368925260263031,128.30303030303,23.3106210177587,26.0416342322458,29.2753602887405,33.5492425098754,38.7254587924717,44.3658286906382,51.0973018672232
"60",34.0326803005815,0.20556371991188,-0.387260597959237,130.515151515152,23.737177749809,26.4821138860462,29.7332180694521,34.0326803005815,39.2453541017241,44.933787483871,51.7355596572956
"61",34.5164456364338,0.203944441569687,-0.40559592987795,132.727272727273,24.1654286851896,26.9239652381745,30.1920260859157,34.5164456364338,39.7647454089305,45.500297298457,52.37130422542
"62",35.000580053531,0.202337919479781,-0.42393125612995,134.939393939394,24.5953802672872,27.3672041254243,30.6518115231711,35.000580053531,40.283688374989,46.0654221251406,53.0045968923609
"63",35.4851110150213,0.200744053103446,-0.442266576747753,137.151515151515,25.0270299557032,27.8118360024317,31.1125895532121,35.4851110150213,40.8022223020518,46.6292073613311,53.6354778953945
"64",35.9700648752966,0.199162742694933,-0.460601891757708,139.363636363636,25.4603751947706,28.2578659790565,31.5743746355992,35.9700648752966,41.3203851039846,47.191696963408,54.2639861505245
"65",36.4554679854225,0.19759388929534,-0.47893720118615,141.575757575758,25.8954141610007,28.7052996659807,32.0371814772157,36.4554679854225,41.8382145809322,47.7529349027361,54.8901609332175
"66",36.9413464726511,0.196037394726434,-0.497272505056848,143.787878787879,26.3321455832736,29.1541429866349,32.5010248324327,36.9413464726511,42.3557481663614,48.3129648737654,55.5140415469585
"67",37.4277139233156,0.194493161585952,-0.515607803253348,146,26.7705599081909,29.6043924189877,32.9659086475003,37.4277139233156,42.8730088190152,48.871814209352,56.1356488518288
"68",37.9145652480367,0.192961093242163,-0.533943095450362,148.212121212121,27.2106347244078,30.0560300091381,33.4318205842082,37.9145652480367,43.3899980693336,49.4294860081652,56.7549762635168
"69",38.4018938151858,0.191441093825681,-0.552278381305417,150.424242424242,27.6523468602736,30.5090368111156,33.8987470496497,38.4018938151858,43.9067157078013,49.9859816241307,57.3720156239708
"70",38.8896929603613,0.189933068223267,-0.570613660475781,152.636363636364,28.0956734453258,30.9633940690368,34.3666745204246,38.8896929603613,44.4231615154657,50.5413026385815,57.9867594743709
"71",39.3779560765209,0.188436922071845,-0.588948932619189,154.848484848485,28.5405919652816,31.4190832828172,34.8355896201068,39.3779560765209,44.9393353649822,51.0954509719877,58.599201188826
"72",39.8666662290945,0.186952561754258,-0.607284197311323,157.060606060606,28.9870727021066,31.8760778994099,35.3054699206694,39.8666662290945,45.4552253777168,51.6484154237829,59.209319548417
"73",40.3557896257024,0.185479894394369,-0.625619453993009,159.272727272727,29.435073843414,32.3343379889966,35.7762781030507,40.3557896257024,45.9708005368238,52.2001633245448,59.8170692114576
"74",40.8452908029068,0.184018827848732,-0.643954702093826,161.484848484848,29.8845523971993,32.7938222959226,36.2479753557393,40.8452908029068,46.4860280561947,52.7506603135166,60.422403425275
"75",41.3351342507116,0.182569270700464,-0.662289941037422,163.69696969697,30.3354653636262,33.2544895314997,36.7205228107471,41.3351342507116,47.0008752327343,53.299872442604,61.0252764465098
"76",41.8252845516031,0.181131132253718,-0.680625170265998,165.909090909091,30.787769835652,33.7162984855276,37.1938816676517,41.8252845516031,47.5153096009966,53.8477663481047,61.6256437434895
"77",42.3157076519746,0.179704322530442,-0.698960389530335,168.121212121212,31.2414239378554,34.17920905395,37.6680143264106,42.3157076519746,48.0293003724618,54.3943108769119,62.2234638622225
"78",42.8063723709106,0.178288752267496,-0.717295599230635,170.333333333333,31.6963879576155,34.6431834706791,38.1428857384446,42.8063723709106,48.5428201363193,54.9394790021267,62.8187006178302
"79",43.2972478471651,0.176884332906025,-0.735630799839383,172.545454545455,32.1526224781098,35.1081842593199,38.6184611426025,43.297247847165,49.0558419486081,55.48324451334,63.411319303927
"80",43.7883032148188,0.175490976585277,-0.753965991827919,174.757575757576,32.6100881381715,35.5741739713533,39.0947057772075,43.7883032148187,49.5683389602045,56.0255815902934,64.0012862070968
"81",44.2795076072204,0.174108596137132,-0.772301175668174,176.969696969697,33.0687456332915,36.0411151885397,39.5715848837632,44.2795076072199,50.0802844181516,56.5664647999013,64.588568605759
"82",44.7708300361023,0.172737105083991,-0.790636351909007,179.181818181818,33.5285556232149,36.5089704235351,40.049063598959,44.7708300361011,50.5916515260978,57.1058689343577,65.1731345875116
"83",45.2622392444985,0.171376417637299,-0.808971521269815,181.393939393939,33.9894786184415,36.9777019980319,40.5271068225851,45.2622392444958,51.1024132759398,57.6437688173327,65.7549528301221
"84",45.7537039406775,0.170026448685492,-0.8273066844927,183.606060606061,34.4514751521694,37.4472722317447,41.0056794263998,45.7537039406718,51.6125427096647,58.180139594935,66.3339929338893
"85",46.2451928672067,0.168687113787661,-0.845641842319381,185.818181818182,34.9145058306453,37.9176434982529,41.4847463161977,46.2451928671951,52.1220129942707,58.7149568152285,66.9102255121955
"86",46.7366731740935,0.167358329168011,-0.863976995513893,188.030303030303,35.3785301006733,38.3887768884895,41.96427097147,46.7366731740707,52.6307955865623,59.2481943571063,67.4836198317917
"87",47.2281228104118,0.166040011712502,-0.882312144688626,190.242424242424,35.8435156368569,38.8606423947388,42.4442265754676,47.2281228103688,53.1388741803101,59.779840122,68.0541616807569
"88",47.7195260883069,0.164732078962911,-0.900647290366611,192.454545454545,36.3094350706708,39.3332153312807,42.9245920691638,47.7195260882289,53.6462396647502,60.3098903148528,68.6218468192642
"89",48.2108717094928,0.163434449111348,-0.918982433009252,194.666666666667,36.7762645434085,39.8064747482896,43.405350399636,48.2108717093558,54.152887875319,60.8383468848321,69.1866780421736
"90",48.7021500180988,0.1621470409947,-0.937317573054855,196.878787878788,37.2439816431559,40.2804011880272,43.8864860611842,48.7021500178655,54.6588164878717,61.3652140146131,69.7486611682082
"91",49.1933499502818,0.160869774089099,-0.95565271096162,199.090909090909,37.712563077039,40.7549741661212,44.3679823494929,49.1933499498956,55.1640215887219,61.8904942600647,70.3078006438624
"92",49.684467182849,0.159602568505299,-0.973987847145175,201.30303030303,38.1819909150816,41.2301789207235,44.8498287105416,49.6844671822269,55.668506809719,62.4141987930705,70.8641111732015
"93",50.1755162146522,0.158345344983917,-0.992322981909858,203.515151515152,38.6522619547371,41.7060164975747,45.3320316807766,50.1755162136746,56.1722968208129,62.9363624848788,71.4176348017805
"94",50.6665148744069,0.157098024890091,-1.01065811554026,205.727272727273,39.1233759252134,42.1824909753504,45.814600949336,50.6665148729061,56.6754199129486,63.45702431993,71.9684186229979
"95",51.1574810175207,0.155860530208472,-1.02899324832083,207.939393939394,39.5953329521934,42.6596067274884,46.2975463785655,51.1574810152664,57.1779042909655,63.9762232291314,72.5165100344301
"96",51.6484325119523,0.154632783538351,-1.04732838053591,210.151515151515,40.0681335378781,43.1373684043385,46.7808779883419,51.6484325086345,57.6797780579071,64.4939980675687,73.0619567045471
"97",52.1393836431877,0.15341470808961,-1.06566351242636,212.363636363636,40.5417757566878,43.6157779198172,47.2646026942809,52.1393836383972,58.1810652036363,65.0103831276314,73.6048014843721
"98",52.6303369796042,0.152206227679671,-1.08399864408023,214.575757575758,41.0162488752546,44.0948276067404,47.7487169114097,52.6303369728101,58.6817765512389,65.5253980401667,74.1450709861672
"99",53.121292859108,0.151007266726527,-1.10233377554676,216.787878787879,41.4915406524235,44.5745080966596,48.2332151223246,53.1212928496333,59.1819203781667,66.0390596712275,74.6827890770825
"100",53.6122506917206,0.149817750243866,-1.1206689069008,219,41.9676383341568,45.0548093966428,48.7180910510353,53.6122506787153,59.6815038756036,66.5513837541997,75.2179787249779
